asset,scenario,model,period,cagr,zero_cash_sharpe,annual_vol,max_drawdown,calmar,terminal_multiple,mean_exposure,one_way_turnover_per_year,fees_initial_capital,worst_day
BTC,frictionless,boosted,2022,-0.02845535435997637,-0.21187419392697912,0.10830737684697148,-0.09606337001666954,-0.29621440883282163,0.9715638426846392,0.0136986301369863,10.006987076739668,0.0,-0.06933737692447106
BTC,frictionless,boosted,2023,0.10398263052576628,1.4077646949087255,0.07199689218518135,-0.018094080923407696,5.746776029460966,1.1039078824646293,0.021917808219178082,16.010812934534627,0.0,-0.0036474951752196727
BTC,frictionless,boosted,2024,-0.03248323130342878,-0.2888956341160304,0.09764176185226632,-0.10709255408261131,-0.3033192324311472,0.9674511654916222,0.02185792349726776,15.967125270360455,0.0,-0.053416058021622304
BTC,frictionless,boosted,2025,0.1263091770861009,1.4911842626070992,0.08191228613703931,-0.04722707618577904,2.6745076614362793,1.125850782874726,0.019230769230769232,14.048009400859286,0.0,-0.03036264466263605
ETH,frictionless,boosted,full,-0.009935293479558127,-0.058738239018075476,0.09418004711527692,-0.28178499648999245,-0.03525841901916512,0.9418622952136817,0.015061615700593337,11.00254133071868,0.0,-0.11215980370133571
ETH,frictionless,boosted,2020_2022,-0.03758256263522275,-0.33929716480077715,0.09814795444323794,-0.21951833423175116,-0.17120466391452238,0.8914132027816698,0.013686131386861315,9.997798767863065,0.0,-0.11215980370133571
ETH,frictionless,boosted,2023_end,0.018532539860465214,0.24721252343164118,0.0900550759625292,-0.1326606797587212,0.13969881576192414,1.0565945088928284,0.01643835616438356,12.00820146669106,0.0,-0.06908757048174907
ETH,frictionless,boosted,2020,0.08195046789004246,1.3184617972336512,0.061089682797764784,-0.05534939633094649,1.4806027404534312,1.0821254723141078,0.01366120218579235,9.979684111953647,0.0,-0.01881565880938718
ETH,frictionless,boosted,2021,0.0031039835620989553,0.07868542903512445,0.07151716925484879,-0.05807996727804299,0.05344327325873701,1.0031018557095013,0.00821917808219178,6.00421452638868,0.0,-0.03563808077207231
ETH,frictionless,boosted,2022,-0.17889666373640545,-1.3173901089527527,0.14148250013366082,-0.19267446885829953,-0.9284917965336299,0.8212141203618353,0.019178082191780823,14.009547294441143,0.0,-0.11215980370133571
ETH,frictionless,boosted,2023,0.008109949946982775,0.2364418609816374,0.037043085607154864,-0.029598714619457067,0.2739966938176296,1.0081043765557844,0.021917808219178082,16.010922470474355,0.0,-0.025412416572220042
ETH,frictionless,boosted,2024,-0.07927612757398073,-0.9499560801505155,0.08312974924889513,-0.1326606797587212,-0.5975857180753595,0.9205677310865836,0.01639344262295082,11.975292020313319,0.0,-0.06908757048174907
ETH,frictionless,boosted,2025,0.13904426416482174,1.0860186497472684,0.12669453106940937,-0.03555432739140152,3.9107550153922555,1.1385368766736659,0.01098901098901099,8.027574244145317,0.0,-0.016719569337379503
MIX,frictionless,boosted,full,0.0072077415446996085,0.13558516908520793,0.07274921052950004,-0.15726041553558878,0.04583315845981891,1.0440229876746272,0.016076259590043596,11.750309725740554,0.0,-0.09182939951322655
MIX,frictionless,boosted,2020_2022,-0.02658244762557116,-0.30428926154469915,0.07815744798068983,-0.14266843899083015,-0.1863232528063177,0.9223367439528599,0.013180609931231284,9.641768655030987,0.0,-0.09182939951322655
MIX,frictionless,boosted,2023_end,0.04220336587116602,0.6509352786673601,0.06688933399177233,-0.11439242502254432,0.3689349698010916,1.131932555565613,0.018974553677768066,13.860776404733866,0.0,-0.055447977720015196
MIX,frictionless,boosted,2020,0.02210347092255338,0.39511716269597036,0.05980963730761926,-0.061973738750804475,0.35665866491339376,1.0221493569061988,0.017529722204548886,12.837766553513939,0.0,-0.0270226640057607
MIX,frictionless,boosted,2021,0.010937476435584292,0.2838169016136623,0.041282051986250075,-0.028412529145385057,0.3849525812932013,1.0109299493768549,0.005658858866788078,4.123112583408052,0.0,-0.018824774378787268
MIX,frictionless,boosted,2022,-0.10747520679742939,-0.9349017589757679,0.11426406657314299,-0.1244049692180369,-0.8639140982307888,0.8925942558296358,0.016341333346265606,11.955670669544995,0.0,-0.09182939951322655
MIX,frictionless,boosted,2023,0.057652726762925655,1.3550537973668448,0.04197784236112994,-0.015638706580544004,3.686540601423584,1.0576121501305173,0.02196066267084494,16.044284765291557,0.0,-0.012288842487743756
MIX,frictionless,boosted,2024,-0.05403617717200693,-0.6418767628679789,0.08126297237020351,-0.11439242502254432,-0.47237548431513315,0.9458559250973697,0.019318256610433533,14.125720889173527,0.0,-0.055447977720015196
MIX,frictionless,boosted,2025,0.13201826448773035,1.7816417963239646,0.07093998373900148,-0.0268421676783962,4.918316064092866,1.1315379671665817,0.015634649678238896,11.40486917146883,0.0,-0.017210594938037227
BTC,base,unfiltered,full,-0.04406263161954915,-0.23423976791361412,0.14468588546187747,-0.34840197965948616,-0.1264706694910694,0.7631386050385449,0.022820629849383847,16.645723038390983,0.2343442374420544,-0.20443239408462222
BTC,base,unfiltered,2020_2022,-0.08562926079591882,-0.3809723750465616,0.18587830813248404,-0.3125727402362497,-0.2739498675770582,0.7644346227978474,0.023722627737226287,17.30393113788218,0.12699470560821788,-0.20443239408462222
BTC,base,unfiltered,2023_end,-0.0005658381439105353,0.03584258727464137,0.08553634684190044,-0.17107296010787654,-0.0033075837558064385,0.9983046061485821,0.021917808219178082,15.986913835612576,0.14042997089919204,-0.056247316073402165
BTC,base,unfiltered,2020,-0.23690794476521748,-0.9969197726752019,0.23903297827003261,-0.3125727402362497,-0.7579290010579841,0.7626685131882434,0.027322404371584706,19.930538768070935,0.050646139942865244,-0.20443239408462222
BTC,base,unfiltered,2021,0.09105500440277958,1.188486270399493,0.07567194845612779,-0.09122820844808999,0.9981014200732774,1.0909899275472268,0.01643835616438356,11.99029071897773,0.03753223967980605,-0.03874046628148875
BTC,base,unfiltered,2022,-0.08133203052216231,-0.3151020888829325,0.20191238931578903,-0.15137484019094394,-0.537288960434708,0.9187213119430317,0.027397260273972608,19.983767741309702,0.05735607764807659,-0.13562307111548333
BTC,base,unfiltered,2023,0.05220840015166295,0.7740006667563034,0.06863473038783256,-0.026104106809991756,2.000007145683275,1.05217174908466,0.02191780821917809,15.98686832999209,0.04758397962339682,-0.006636552689694097
BTC,base,unfiltered,2024,-0.12087442965775952,-1.1679057758416558,0.1054012874615591,-0.17107296010787654,-0.7065665408579916,0.8788930434385248,0.024590163934426236,17.936162829813245,0.04926187360829627,-0.056247316073402165
BTC,base,unfiltered,2025,0.07982794129661408,1.0217582073383895,0.07803085730314285,-0.05292661511188623,1.5082759614960972,1.0795441571091413,0.019230769230769235,14.027000312739034,0.044351660296629104,-0.03327155672864823
ETH,base,unfiltered,full,0.0596062325930935,0.412825608913323,0.17872853437284908,-0.3327661750475426,0.17912347186302066,1.4152481763609153,0.029666818804199004,21.638956713537905,0.4385406473697776,-0.16735496082707524
ETH,base,unfiltered,2020_2022,0.0037432837138637876,0.12089641359258547,0.2008492314549153,-0.3327661750475426,0.011248991016977556,1.0112745262962668,0.032846715328467155,23.95829770807215,0.244339918519715,-0.16735496082707524
ETH,base,unfiltered,2023_end,0.11863354120744041,0.8035735398674917,0.15347778551865826,-0.1675340186877441,0.7081161314977698,1.3994698171071094,0.026484018264840193,19.317497599373954,0.1920356182225921,-0.07187195461789542
ETH,base,unfiltered,2020,0.11509711000392464,1.294102431334023,0.08698116622459663,-0.08142615407454368,1.4135152434997238,1.1153465842033103,0.024590163934426233,17.93512574845897,0.05668859197535257,-0.021750407586627163
ETH,base,unfiltered,2021,0.1946658218974917,1.0157370003536703,0.19305777987890688,-0.18242257555650931,1.0671147543204695,1.194520388568617,0.038356164383561646,27.978029594648326,0.09028276265627348,-0.0848011865883157
ETH,base,unfiltered,2022,-0.24110157872812288,-0.8550950941480171,0.2760564057620018,-0.3081139495356705,-0.7825078322207234,0.7590417410791207,0.03561643835616438,25.978239622094392,0.06526644088418751,-0.16735496082707524
ETH,base,unfiltered,2023,-0.03916807359051,-1.0287933670799565,0.03809889902910115,-0.04518415070102211,-0.8668542615679613,0.9608582038316836,0.021917808219178086,15.98697786593182,0.046631001341874215,-0.028327434269411866
ETH,base,unfiltered,2024,0.11042233823182235,0.7022783736871542,0.1684832931055236,-0.1675340186877441,0.6591039783844227,1.1106611854984274,0.024590163934426236,17.93635272614883,0.059722712822239385,-0.07187195461789542
ETH,base,unfiltered,2025,0.3125833964807849,1.441608378501015,0.20209358449393364,-0.11590172831441004,2.696969243054174,1.3113621337730559,0.03296703296703297,24.04590069362333,0.08247803160075932,-0.06633374716502172
MIX,base,unfiltered,full,0.01434473072442799,0.17192941054124894,0.14517979713494583,-0.2603721622112657,0.0550931812471899,1.0891933906997302,0.02689195057936101,19.63669915474504,0.33644244240591603,-0.15380757382193955
MIX,base,unfiltered,2020_2022,-0.03886467354398937,-0.1401250670774325,0.17267696756193607,-0.2603721622112657,-0.14926585551205976,0.8878545745470571,0.02903153138819965,21.214210511819314,0.18566731206396644,-0.15380757382193955
MIX,base,unfiltered,2023_end,0.07055253892040447,0.6677519401252437,0.11106312595375588,-0.1527390325760538,0.46191558065076804,1.2267700386128968,0.024750415815445792,18.057747148029595,0.16981962436682624,-0.06156887346739859
MIX,base,unfiltered,2020,-0.06087135046644132,-0.43507715965364624,0.12540545865285926,-0.16412816581018785,-0.3708769312443196,0.9390075486957769,0.02549478971254536,18.662617022663884,0.05366736595910891,-0.10101303712166865
MIX,base,unfiltered,2021,0.15258833237095026,1.1434938372745052,0.13165796967513252,-0.1413973303913426,1.0791457798293258,1.1524763054903995,0.029567773762720236,21.583631588595736,0.06886059039352477,-0.0658103754713123
MIX,base,unfiltered,2022,-0.17968269806127735,-0.7091739093002736,0.23759327306259087,-0.24449809217372265,-0.7349042950143261,0.8204285178107176,0.03204172039255431,23.4033735912919,0.06222540251457151,-0.15380757382193955
MIX,base,unfiltered,2023,0.0001683804027090563,0.023064214300642656,0.03760954250445684,-0.03347095173153258,0.005030642811104386,1.0001682651429087,0.021960142197289676,16.0258360598974,0.047041254109644166,-0.01614205875983976
MIX,base,unfiltered,2024,0.00568657531996819,0.10677480675993181,0.12199498339238693,-0.1527390325760538,0.037230662156621006,1.0056982852717724,0.024594585115559342,17.942990086028264,0.054985219511288985,-0.06156887346739859
MIX,base,unfiltered,2025,0.22044573458461603,1.4529820044846598,0.1439327558441357,-0.07959853872703582,2.769469617282574,1.2196139425389065,0.02770504193298818,20.21062800478986,0.06738849602713594,-0.05365563874675905
BTC,base,constant,full,-0.04406263161954915,-0.23423976791361412,0.14468588546187747,-0.34840197965948616,-0.1264706694910694,0.7631386050385449,0.022820629849383847,16.645723038390983,0.2343442374420544,-0.20443239408462222
BTC,base,constant,2020_2022,-0.08562926079591882,-0.3809723750465616,0.18587830813248404,-0.3125727402362497,-0.2739498675770582,0.7644346227978474,0.023722627737226287,17.30393113788218,0.12699470560821788,-0.20443239408462222
BTC,base,constant,2023_end,-0.0005658381439105353,0.03584258727464137,0.08553634684190044,-0.17107296010787654,-0.0033075837558064385,0.9983046061485821,0.021917808219178082,15.986913835612576,0.14042997089919204,-0.056247316073402165
BTC,base,constant,2020,-0.23690794476521748,-0.9969197726752019,0.23903297827003261,-0.3125727402362497,-0.7579290010579841,0.7626685131882434,0.027322404371584706,19.930538768070935,0.050646139942865244,-0.20443239408462222
BTC,base,constant,2021,0.09105500440277958,1.188486270399493,0.07567194845612779,-0.09122820844808999,0.9981014200732774,1.0909899275472268,0.01643835616438356,11.99029071897773,0.03753223967980605,-0.03874046628148875
BTC,base,constant,2022,-0.08133203052216231,-0.3151020888829325,0.20191238931578903,-0.15137484019094394,-0.537288960434708,0.9187213119430317,0.027397260273972608,19.983767741309702,0.05735607764807659,-0.13562307111548333
BTC,base,constant,2023,0.05220840015166295,0.7740006667563034,0.06863473038783256,-0.026104106809991756,2.000007145683275,1.05217174908466,0.02191780821917809,15.98686832999209,0.04758397962339682,-0.006636552689694097
BTC,base,constant,2024,-0.12087442965775952,-1.1679057758416558,0.1054012874615591,-0.17107296010787654,-0.7065665408579916,0.8788930434385248,0.024590163934426236,17.936162829813245,0.04926187360829627,-0.056247316073402165
BTC,base,constant,2025,0.07982794129661408,1.0217582073383895,0.07803085730314285,-0.05292661511188623,1.5082759614960972,1.0795441571091413,0.019230769230769235,14.027000312739034,0.044351660296629104,-0.03327155672864823
ETH,base,constant,full,0.0596062325930935,0.412825608913323,0.17872853437284908,-0.3327661750475426,0.17912347186302066,1.4152481763609153,0.029666818804199004,21.638956713537905,0.4385406473697776,-0.16735496082707524
ETH,base,constant,2020_2022,0.0037432837138637876,0.12089641359258547,0.2008492314549153,-0.3327661750475426,0.011248991016977556,1.0112745262962668,0.032846715328467155,23.95829770807215,0.244339918519715,-0.16735496082707524
ETH,base,constant,2023_end,0.11863354120744041,0.8035735398674917,0.15347778551865826,-0.1675340186877441,0.7081161314977698,1.3994698171071094,0.026484018264840193,19.317497599373954,0.1920356182225921,-0.07187195461789542
ETH,base,constant,2020,0.11509711000392464,1.294102431334023,0.08698116622459663,-0.08142615407454368,1.4135152434997238,1.1153465842033103,0.024590163934426233,17.93512574845897,0.05668859197535257,-0.021750407586627163
ETH,base,constant,2021,0.1946658218974917,1.0157370003536703,0.19305777987890688,-0.18242257555650931,1.0671147543204695,1.194520388568617,0.038356164383561646,27.978029594648326,0.09028276265627348,-0.0848011865883157
ETH,base,constant,2022,-0.24110157872812288,-0.8550950941480171,0.2760564057620018,-0.3081139495356705,-0.7825078322207234,0.7590417410791207,0.03561643835616438,25.978239622094392,0.06526644088418751,-0.16735496082707524
ETH,base,constant,2023,-0.03916807359051,-1.0287933670799565,0.03809889902910115,-0.04518415070102211,-0.8668542615679613,0.9608582038316836,0.021917808219178086,15.98697786593182,0.046631001341874215,-0.028327434269411866
ETH,base,constant,2024,0.11042233823182235,0.7022783736871542,0.1684832931055236,-0.1675340186877441,0.6591039783844227,1.1106611854984274,0.024590163934426236,17.93635272614883,0.059722712822239385,-0.07187195461789542
ETH,base,constant,2025,0.3125833964807849,1.441608378501015,0.20209358449393364,-0.11590172831441004,2.696969243054174,1.3113621337730559,0.03296703296703297,24.04590069362333,0.08247803160075932,-0.06633374716502172
MIX,base,constant,full,0.01434473072442799,0.17192941054124894,0.14517979713494583,-0.2603721622112657,0.0550931812471899,1.0891933906997302,0.02689195057936101,19.63669915474504,0.33644244240591603,-0.15380757382193955
MIX,base,constant,2020_2022,-0.03886467354398937,-0.1401250670774325,0.17267696756193607,-0.2603721622112657,-0.14926585551205976,0.8878545745470571,0.02903153138819965,21.214210511819314,0.18566731206396644,-0.15380757382193955
MIX,base,constant,2023_end,0.07055253892040447,0.6677519401252437,0.11106312595375588,-0.1527390325760538,0.46191558065076804,1.2267700386128968,0.024750415815445792,18.057747148029595,0.16981962436682624,-0.06156887346739859
MIX,base,constant,2020,-0.06087135046644132,-0.43507715965364624,0.12540545865285926,-0.16412816581018785,-0.3708769312443196,0.9390075486957769,0.02549478971254536,18.662617022663884,0.05366736595910891,-0.10101303712166865
MIX,base,constant,2021,0.15258833237095026,1.1434938372745052,0.13165796967513252,-0.1413973303913426,1.0791457798293258,1.1524763054903995,0.029567773762720236,21.583631588595736,0.06886059039352477,-0.0658103754713123
MIX,base,constant,2022,-0.17968269806127735,-0.7091739093002736,0.23759327306259087,-0.24449809217372265,-0.7349042950143261,0.8204285178107176,0.03204172039255431,23.4033735912919,0.06222540251457151,-0.15380757382193955
MIX,base,constant,2023,0.0001683804027090563,0.023064214300642656,0.03760954250445684,-0.03347095173153258,0.005030642811104386,1.0001682651429087,0.021960142197289676,16.0258360598974,0.047041254109644166,-0.01614205875983976
MIX,base,constant,2024,0.00568657531996819,0.10677480675993181,0.12199498339238693,-0.1527390325760538,0.037230662156621006,1.0056982852717724,0.024594585115559342,17.942990086028264,0.054985219511288985,-0.06156887346739859
MIX,base,constant,2025,0.22044573458461603,1.4529820044846598,0.1439327558441357,-0.07959853872703582,2.769469617282574,1.2196139425389065,0.02770504193298818,20.21062800478986,0.06738849602713594,-0.05365563874675905
BTC,base,simple_linear,full,-0.0007122455806493067,0.02738332289234615,0.07422826238636175,-0.16153662866391483,-0.004409189337058469,0.9957350998982865,0.01506161570059334,10.985895846013342,0.18641281382947023,-0.05946115478375136
BTC,base,simple_linear,2020_2022,-0.02314529732559334,-0.27799893913741236,0.07421698459741997,-0.16153662866391483,-0.14328203774605391,0.9321438825338731,0.01277372262773723,9.317031071036864,0.07849028096962812,-0.05946115478375136
BTC,base,simple_linear,2023_end,0.02225716794484578,0.33288468121826814,0.0742544665879976,-0.10709255408261142,0.20783114321539622,1.0682203880280279,0.017351598173515986,12.656284698409886,0.11577883509407716,-0.056247316073402165
BTC,base,simple_linear,2020,-0.10533080495705616,-1.0450601956757588,0.10142746545927214,-0.16153662866391483,-0.6520552386678953,0.8944647465505042,0.021857923497267766,15.942641669073055,0.04587280924037396,-0.05946115478375136
BTC,base,simple_linear,2021,-0.003654153487015588,-0.058868262177065145,0.045008582664444574,-0.0485733945353668,-0.07522952682162166,0.9963483430725264,0.0054794520547945215,3.9967535748917635,0.01188680107815558,-0.02698848784021024
BTC,base,simple_linear,2022,0.04597639659760877,0.7254371826692849,0.06476719745259235,-0.0610382423233401,0.7532391964050396,1.04594421538439,0.010958904109589045,7.993545611342939,0.024669193227988846,-0.023176915342699056
BTC,base,simple_linear,2023,0.05220840015166317,0.7740006667563082,0.06863473038783256,-0.026104106809991423,2.0000071456833086,1.0521717490846603,0.02191780821917809,15.98686832999209,0.047583979623396826,-0.006636552689694097
BTC,base,simple_linear,2024,-0.0346450974336151,-0.4070457249251661,0.0788409545457106,-0.10709255408261142,-0.32350612729704625,0.9652850120723065,0.013661202185792354,9.96459044440325,0.02873120289376955,-0.056247316073402165
BTC,base,simple_linear,2025,0.051947178332907296,0.7111202476422949,0.07503256572339102,-0.05292661511188612,0.9814944375923472,1.05176487497252,0.016483516483516487,12.023034894670662,0.037379864333662804,-0.03327155672864823
ETH,base,simple_linear,full,0.0161619390472314,0.25520357110356906,0.07279184929959984,-0.12903164650566,0.125255621275223,1.100951057610635,0.014148790506617987,10.320010020505489,0.19026967432983527,-0.032219751038668365
ETH,base,simple_linear,2020_2022,0.012974187322390529,0.2237086630845975,0.06769421591787927,-0.08605731495015034,0.1507621673986223,1.0394389056874143,0.012773722627737226,9.316843602270568,0.08601932611785164,-0.032219751038668365
ETH,base,simple_linear,2023_end,0.019362647325675164,0.2837064924717114,0.07759016074858517,-0.0750299539834356,0.2580655631209619,1.0591782273942698,0.015525114155251147,11.324092572455692,0.10029482987558519,-0.028327434269411977
ETH,base,simple_linear,2020,0.06149300785917933,0.8811839472957601,0.07040954551219714,-0.05817487171579905,1.0570372747806016,1.0616230899509689,0.013661202185792353,9.963357704735099,0.029702791511987067,-0.021750407586627052
ETH,base,simple_linear,2021,-0.03400921869606377,-0.4440883532908674,0.07205284298892975,-0.08605731495015034,-0.3951926540557765,0.9660136592171527,0.010958904109589045,7.993451657599749,0.023232161562880035,-0.03028829154993118
ETH,base,simple_linear,2022,0.0135597340179483,0.25391594960840475,0.06008650384896162,-0.06913580450512524,0.19613186126941035,1.0135503902865641,0.0136986301369863,9.99195017296326,0.03086438481842306,-0.032219751038668365
ETH,base,simple_linear,2023,-0.03916807359051078,-1.028793367079972,0.03809889902910123,-0.045184150701022885,-0.8668542615679636,0.9608582038316829,0.021917808219178082,15.986977865931818,0.04663100134187419,-0.028327434269411977
ETH,base,simple_linear,2024,-0.027132474698040587,-0.5879159066537588,0.04502776901466333,-0.06678913091852423,-0.4062408707060341,0.9728125761060451,0.013661202185792353,9.96446589214046,0.0297879079188932,-0.02805450398685172
ETH,base,simple_linear,2025,0.13361861546191234,1.0936372803056158,0.12082753094168847,-0.026502688488532544,5.0417004116291,1.1331321607036962,0.010989010989010992,8.015494311127634,0.026790346269900386,-0.010151238959224873
MIX,base,simple_linear,full,0.007901330614042523,0.17281888590574748,0.05380540343825662,-0.08658878719615082,0.0912511985662015,1.0483430787544608,0.014639728368074666,10.687690851574462,0.18834124407965275,-0.028761953909419602
MIX,base,simple_linear,2020_2022,-0.004757729425639012,-0.06359607661178077,0.05296116458826599,-0.08658878719615082,-0.05494625320090533,0.9857913941106438,0.012841450288305864,9.377258315786394,0.08225480354373987,-0.028761953909419602
MIX,base,simple_linear,2023_end,0.020733190581674332,0.40211273714340223,0.054653503309061734,-0.0655231010929106,0.3164256611156886,1.0634532671085546,0.01643964871093001,11.99932012940435,0.10761550686047672,-0.02786824097013041
MIX,base,simple_linear,2020,-0.0219115863451389,-0.3182762258892918,0.0632804216304103,-0.08658878719615082,-0.25305339241560537,0.9780439182507366,0.017664172679394387,12.914986911317943,0.037787800376180514,-0.028761953909419602
MIX,base,simple_linear,2021,-0.020128768592616586,-0.4389883906655497,0.04408391335974938,-0.05049618830987357,-0.3986195644925696,0.9798848692927264,0.008474806504383281,6.165168323153401,0.01804424269690353,-0.01629476718194356
MIX,base,simple_linear,2022,0.028631940090228403,0.5917126380917178,0.04974469591088016,-0.040116757990957375,0.713715203424022,1.0286120648701118,0.012372158743082146,9.041927305776792,0.027983898817277312,-0.017196235952982808
MIX,base,simple_linear,2023,0.0040330664766830004,0.12206739750491692,0.03913591782717919,-0.03291381697681217,0.12253414666321749,1.0040303004377977,0.021960725980958648,16.026359263612346,0.04708155958402155,-0.014944130283162438
MIX,base,simple_linear,2024,-0.030854656565655336,-0.6111285567298537,0.049251051232268445,-0.0655231010929106,-0.47089737895500366,0.9690829764903666,0.013656653750001123,9.977010213047885,0.029264353866357364,-0.02786824097013041
MIX,base,simple_linear,2025,0.09330974017272897,1.2944804797334264,0.0707507733833909,-0.026975470642911947,3.4590588393402864,1.0929760003110736,0.013701689788236392,9.99463921017508,0.032016456272560674,-0.01690592450429218
BTC,base,core_label,full,-0.012548005682150865,-0.13911917541901708,0.07204537254411525,-0.17168588967689502,-0.07308699454431367,0.9270506331541172,0.014148790506617987,10.32005045294778,0.17355826756349213,-0.05946115478375147
BTC,base,core_label,2020_2022,-0.021536394118984337,-0.24086309083486743,0.07775421767011677,-0.17168588967689502,-0.12544067633930106,0.9367583179383012,0.012773722627737228,9.317001831393453,0.07839689792196533,-0.05946115478375147
BTC,base,core_label,2023_end,-0.003468725924297922,-0.01988322466023494,0.0658703249018566,-0.10709255408261142,-0.032389982235572976,0.9896369377263182,0.015525114155251147,11.324015100640514,0.10158582829663705,-0.056247316073402054
BTC,base,core_label,2020,-0.11436637318577159,-1.15436108712268,0.10067364117815435,-0.17002185483778098,-0.6726568963436454,0.8854127880052709,0.021857923497267763,15.942570467986231,0.045817694744531796,-0.05946115478375147
BTC,base,core_label,2021,-0.017064591141220053,-0.5808997495412501,0.028881799717506016,-0.04857339453536669,-0.35131559785872457,0.9829469887734409,0.0027397260273972603,1.9983767874458818,0.005948741027888535,-0.02698848784021013
BTC,base,core_label,2022,0.07639967023002647,0.9122355784110471,0.08448901381527779,-0.059290985040234556,1.288554578376157,1.076345430311703,0.013698630136986304,9.991905995908272,0.031381911602889105,-0.023176915342699056
BTC,base,core_label,2023,0.05220840015166339,0.7740006667563111,0.06863473038783274,-0.026104106809991312,2.000007145683326,1.0521717490846605,0.021917808219178086,15.98686832999209,0.04758397962339684,-0.006636552689693986
BTC,base,core_label,2024,-0.0719179044522773,-0.8070466540063979,0.08757590109144638,-0.10709255408261142,-0.6715490639694678,0.9279398734149807,0.013661202185792353,9.964494061985933,0.02886251962478394,-0.056247316073402054
BTC,base,core_label,2025,0.013653628422486186,0.5570132701859729,0.024877270279853824,-0.02164758049372939,0.630723069787924,1.0136065849629683,0.010989010989010992,8.015342769415923,0.024205940091528856,-0.005247611332754087
ETH,base,core_label,full,-0.023944944444732164,-0.19526303028437747,0.09890462228684431,-0.33403089533075203,-0.07168481951653682,0.8646897291577311,0.0178000912825194,12.983443636793467,0.21290539340225312,-0.11481535762845041
ETH,base,core_label,2020_2022,-0.060968292502281085,-0.4835794597920942,0.11574451115153363,-0.2858785645302033,-0.2132664007267314,0.8279842421851694,0.020072992700729927,14.641276724129723,0.12983676697766838,-0.11481535762845041
ETH,base,core_label,2023_end,0.01457395775361392,0.22134308296505065,0.07852205815014059,-0.08390667748701386,0.17369246632211738,1.0443311419498644,0.015525114155251147,11.324096546637723,0.10032633737733304,-0.028327434269411866
ETH,base,core_label,2020,0.12413379787856615,1.4388770383500165,0.08363839595266978,-0.06045228216578957,2.0534178931099887,1.1244039289389196,0.01639344262295082,11.9568569192137,0.037637313060837646,-0.021750407586627052
ETH,base,core_label,2021,-0.07389226710424646,-0.7032565455718325,0.10165049296007328,-0.11403951953181479,-0.6479531605149561,0.9261563942634686,0.016438356164383564,11.990501086658107,0.03410445660160348,-0.06282551551221083
ETH,base,core_label,2022,-0.20503651813527046,-1.4389588246580904,0.15098212270170808,-0.23713041469535434,-0.8646571904269831,0.7950883456090022,0.0273972602739726,19.983826741325352,0.0517127129009403,-0.11481535762845041
ETH,base,core_label,2023,-0.03916807359051033,-1.0287933670799707,0.03809889902910106,-0.04518415070102222,-0.8668542615679665,0.9608582038316833,0.021917808219178086,15.986977865931818,0.04663100134187421,-0.028327434269411866
ETH,base,core_label,2024,-0.04178700872031149,-1.0382653357265472,0.040295530724375445,-0.07574493969421958,-0.5516805332343598,0.9581290082868839,0.010928961748633883,7.971568907426075,0.0236865622863334,-0.02805450398685172
ETH,base,core_label,2025,0.13486177821614898,1.075689423740169,0.12425063330383741,-0.032251545761970424,4.181560140139761,1.1343705350059914,0.01373626373626374,10.019353234574856,0.03360311829001224,-0.019669410629367445
MIX,base,core_label,full,-0.018163822125568663,-0.24903799617773445,0.06503214808211463,-0.2037205245544782,-0.08916049163574268,0.8958701811559242,0.016072595835982435,11.738810329301485,0.19323183048287265,-0.0625350300373897
MIX,base,core_label,2020_2022,-0.040846931883500415,-0.5120628633521642,0.07572220825175832,-0.17361662526462218,-0.23527085508799936,0.8823712800617354,0.016591068564993896,12.122957338316606,0.10411683244981687,-0.0625350300373897
MIX,base,core_label,2023_end,0.005077176912431591,0.12270025842730657,0.052193852802853324,-0.08171569279296897,0.06213221400808395,1.0152984366096371,0.015553649615894252,11.354312501100052,0.10099489868575598,-0.03112446018609827
MIX,base,core_label,2020,0.004898275766933802,0.10708856693594959,0.06564225036017994,-0.08859882006012365,0.055286015813865295,1.0049083584720953,0.018937958726640603,13.846285156507694,0.041727503902684725,-0.027759233216833934
MIX,base,core_label,2021,-0.048857458565886636,-0.7323711674245061,0.06539247170727457,-0.07161987215907162,-0.6821774054185907,0.9511751525381056,0.010277555876187689,7.497436229535044,0.021700623747476302,-0.04663514916658318
MIX,base,core_label,2022,-0.07691728825438837,-0.8130853154217057,0.09296325387131077,-0.10334211120567616,-0.7442976281111975,0.9231332814065679,0.0205512612560941,15.020429182829844,0.042456924199035184,-0.0625350300373897
MIX,base,core_label,2023,0.009335559029006513,0.24389046671801293,0.04155128699550892,-0.0321494098284929,0.290380416897505,1.0093291394735238,0.02196052314427085,16.026154869667497,0.04713686001622295,-0.013300308633764524
MIX,base,core_label,2024,-0.05845969966166964,-1.0648850955364637,0.05509484116237065,-0.08171569279296897,-0.7154035860624761,0.9414238462992949,0.012412733440758071,9.069863197813769,0.026550679000725875,-0.03112446018609827
MIX,base,core_label,2025,0.06874606508504044,1.1670588622795888,0.05834805291890628,-0.020568614658827644,3.342279790123638,1.0685029143969167,0.012287348742933765,8.966636623285936,0.02847766679432119,-0.00965295586174797
BTC,base,split_absolute,full,-0.014812771001222025,-0.179118214880117,0.0696917372616157,-0.17002185483778098,-0.087122746751322,0.9143690405275736,0.013235965312642633,9.654248207094101,0.16165231858979023,-0.05946115478375147
