anchor_ordinal,timestamp,bar_index,current_regime,trailing_log_return_24h,trailing_log_return_72h,trailing_log_return_168h,realized_volatility_24h,realized_volatility_168h,distance_from_close_mean_168h,log1p_current_state_age_hours,log1p_previous_state_duration_hours,log1p_hours_since_previous_transition,transition_count_trailing_24h,transition_count_trailing_72h,transition_count_trailing_168h,outcome_R_24h,outcome_R_72h,outcome_R_168h,outcome_M_24h,outcome_M_72h,outcome_M_168h,outcome_V_24h,outcome_V_72h,outcome_V_168h,outcome_S_24h,outcome_S_72h,outcome_S_168h,partition
226,2022-08-01 00:00:00,40124,VOL_COMPRESSION,-0.015700197662491859,-0.021233643033594731,0.046360901013056566,0.018788919222174769,0.091077305912911646,0.48720224806149726,3.8918202981106265,0.69314718055994529,3.8918202981106265,0,5,13,-0.0081217504471149341,-0.016173105578859138,-0.0050111472986460893,0.0081217504471149341,0.016173105578859138,0.0050111472986460893,0.026222342393113829,0.047488355894190017,0.063676375670686194,1,0,0,2
227,2022-08-08 00:00:00,40292,VOL_COMPRESSION,0.016095603810666246,0.027680903054771014,-0.0050111472986460893,0.013914263082646691,0.063676375670686194,0.87677111918380235,4.836281906951478,0.69314718055994529,4.836281906951478,0,0,2,0.022401658824425717,0.033518890437213865,0.047748020720441028,0.022401658824425717,0.033518890437213865,0.047748020720441028,0.024196779081365499,0.055181940128211281,0.071055209363970029,1,1,1,2
228,2022-08-15 00:00:00,40460,VOL_COMPRESSION,-0.0045729328770654516,0.017712343978432393,0.047748020720441028,0.018997749680125225,0.071055209363970029,0.73979267007806171,5.6835797673386814,0.69314718055994529,5.6835797673386814,0,0,0,-0.011429552914530971,-0.039681232768311911,-0.12910779817065529,0.011429552914530971,0.039681232768311911,0.12910779817065529,0.036934719605168975,0.052611355300189198,0.077888064682171021,0,0,0,2
229,2022-08-22 00:00:00,40628,VOL_COMPRESSION,0.013388625054041989,-0.066671599624709157,-0.12910779817065529,0.015989011540901134,0.077888064682171021,-1.0745005814572661,3.8286413964890951,1.9459101490553132,3.8286413964890951,0,4,6,-0.0070030459526390382,0.0013346891841547084,-0.088196874522482815,0.0070030459526390382,0.0013346891841547084,0.088196874522482815,0.025441787096620185,0.040502049558897961,0.068359945205966013,1,1,0,2
230,2022-08-29 00:00:00,40796,VOL_COMPRESSION,-0.017801509806860068,-0.089291311384672473,-0.088196874522482815,0.02075306436165851,0.068359945205966013,-2.063461183954534,3.8712010109078911,1.0986122886681098,3.8712010109078911,0,4,4,0.030849972675420487,0.02135489933528651,0.013900085237590835,0.030849972675420487,0.02135489933528651,0.013900085237590835,0.019069202999933699,0.0444487798753921,0.059500632159384309,1,1,1,2
231,2022-09-05 00:00:00,40964,VOL_COMPRESSION,0.0052499187951294494,-0.007787687159030574,0.013900085237590835,0.017357625384664038,0.059500632159384309,-0.40853037968764538,5.3752784076841653,1.0986122886681098,5.3752784076841653,0,0,0,0.0093091201881064685,-0.031062431453976101,0.083122438560818704,0.0093091201881064685,0.031062431453976101,0.083122438560818704,0.020419994278584777,0.053343562849418824,0.079694564764283174,1,0,0,2
232,2022-09-12 00:00:00,41132,VOL_COMPRESSION,0.0039455764208215973,0.11098378170479442,0.083122438560818704,0.021544366683062165,0.079694564764283174,1.3923821717469969,4.0073331852324712,0.69314718055994529,4.0073331852324712,0,8,10,0.026316096119974389,-0.070784322558895024,-0.10636572571354148,0.026316096119974389,0.070784322558895024,0.10636572571354148,0.034143426033231609,0.075780967911908859,0.087520291750654358,0,0,0,2
233,2022-09-19 00:00:00,41300,VOL_COMPRESSION,-0.026673940902388418,-0.016822630406516121,-0.10636572571354148,0.021940215522968997,0.087520291750654358,-1.0608026549100635,4.3820266346738812,1.0986122886681098,4.3820266346738812,0,0,8,0.0032530382226309985,-0.056412733323907199,-0.035940238455079661,0.0032530382226309985,0.056412733323907199,0.035940238455079661,0.056117496773303778,0.084147772099770382,0.098300474735201301,0,0,0,2
234,2022-09-26 00:00:00,41468,VOL_COMPRESSION,-0.01023676141954321,-0.028082245855648971,-0.035940238455079661,0.015809812631395647,0.098300474735201301,-1.0345905354798541,4.3307333402863311,1.3862943611198906,4.3307333402863311,0,0,19,0.030216664266196576,0.034862454328176758,0.016984132080795415,0.030216664266196576,0.034862454328176758,0.016984132080795415,0.032458391415232365,0.07272967622644419,0.087664778151454265,1,0,0,2
235,2022-10-03 00:00:00,41636,VOL_COMPRESSION,-0.0097649620060518347,-0.023525308438629797,0.016984132080795415,0.013387331888582956,0.087664778151454265,-0.7161447000591008,3.9318256327243257,2.0794415416798357,3.9318256327243257,0,2,20,0.024481013453706808,0.059831322377665724,0.020875857884027127,0.024481013453706808,0.059831322377665724,0.020875857884027127,0.022264593496982833,0.038282187445498848,0.050186105416410394,1,1,1,2
236,2022-10-10 00:00:00,41804,VOL_COMPRESSION,0.004903983321747428,-0.025218958153542997,0.020875857884027127,0.0090226944244507189,0.050186105416410394,-0.72178735115502823,5.389071729816501,2.0794415416798357,5.389071729816501,0,0,0,-0.023431442421692206,-0.018055158590763464,-0.013709216560173744,0.023431442421692206,0.018055158590763464,0.013709216560173744,0.020675961904255597,0.026492239625457541,0.062767609095770185,1,1,0,2
237,2022-10-17 00:00:00,41972,VOL_COMPRESSION,0.0047210185652261059,-0.0094019682192373714,-0.013709216560173744,0.018374426466585544,0.062767609095770185,0.1485827256075791,4.3307333402863311,1.0986122886681098,4.3307333402863311,0,0,5,0.018963358152634124,-0.013555502684012261,0.014975906754703264,0.018963358152634124,0.013555502684012261,0.014975906754703264,0.01218638674100516,0.027055117341975111,0.039599082584564294,1,1,1,2
238,2022-10-24 00:00:00,42140,VOL_COMPRESSION,0.016561688245574406,0.02454481274183247,0.014975906754703264,0.016420383166610264,0.039599082584564294,1.5718411900966951,5.4971682252932021,1.0986122886681098,5.4971682252932021,0,0,0,-0.010766831608345703,0.061611935151728976,0.051216267421427021,0.010766831608345703,0.061611935151728976,0.051216267421427021,0.0099712474446547374,0.03754582347369876,0.05298029583026944,1,1,1,2
239,2022-10-31 00:00:00,42308,VOL_COMPRESSION,-0.0083589492085743618,0.012716262490342481,0.051216267421427021,0.014514062264359674,0.05298029583026944,0.44524790133807518,6.0210233493495267,1.0986122886681098,6.0210233493495267,0,0,0,-0.0045431329896591438,-0.016995331893994995,0.017108036693940565,0.0045431329896591438,0.016995331893994995,0.017108036693940565,0.022484206903176564,0.029554045612185605,0.052999170424797869,1,1,1,2
240,2022-11-07 00:00:00,42476,VOL_COMPRESSION,-0.020151854812195315,0.03010729214733817,0.017108036693940565,0.014235804979367713,0.052999170424797869,0.47334957694386115,6.363028103540465,1.0986122886681098,6.363028103540465,0,0,0,-0.018515649333218875,-0.25222303500668836,-0.25256235864740734,0.018515649333218875,0.25222303500668836,0.25256235864740734,0.02273539651263301,0.12058673716464471,0.15984355139066883,1,0,0,2
241,2022-11-14 00:00:00,42644,VOL_COMPRESSION,-0.03511232516197501,-0.075284950545657564,-0.25256235864740734,0.021010213955534165,0.15984355139066883,-1.0490376287971399,3.7376696182833684,3.4339872044851463,3.7376696182833684,0,2,16,0.018522918555696318,0.027479625372311002,-1.2318745065438598e-06,0.018522918555696318,0.027479625372311002,1.2318745065438598e-06,0.060368419478438996,0.069927495888558802,0.077084742271790269,0,0,0,2
242,2022-11-21 00:00:00,42812,VOL_COMPRESSION,-0.028335010875082445,-0.042190188922572286,-1.2318745065438598e-06,0.019618949270423128,0.077084742271790269,-2.1468752800141102,4.8121843553724171,1.6094379124341003,4.8121843553724171,0,0,11,-0.024376009177592133,0.01899867468321572,0.012491099640852902,0.024376009177592133,0.01899867468321572,0.012491099640852902,0.028178357042788177,0.049643604621040047,0.055255800589370539,0,0,0,2
243,2022-11-28 00:00:00,42980,VOL_COMPRESSION,-0.00095820856391883188,-0.0046850204154768177,0.012491099640852902,0.010756948182919314,0.055255800589370539,0.26545594840180842,4.9698132995760007,1.6094379124341003,4.9698132995760007,0,0,2,-0.016399460369517133,0.04316103406698113,0.046232998993354792,0.016399460369517133,0.04316103406698113,0.046232998993354792,0.02480579677478208,0.041223839796829656,0.046222662260429523,1,1,1,2
244,2022-12-05 00:00:00,43148,VOL_COMPRESSION,0.015709922914910603,0.010253129086746155,0.046232998993354792,0.0093010949420651058,0.046222662260429523,1.3069939147614225,5.7430031878094825,1.6094379124341003,5.7430031878094825,0,0,0,-0.010075346145167282,-0.023655738692749943,-0.015517599679134249,0.010075346145167282,0.023655738692749943,0.015517599679134249,0.016658834694088402,0.023360984112839142,0.032338273296370811,1,1,1,2
245,2022-12-12 00:00:00,43316,VOL_COMPRESSION,-0.011219684684777884,-0.014930229514768431,-0.015517599679134249,0.00956297348790878,0.032338273296370811,-0.77945803390913915,6.1737861039019366,1.6094379124341003,6.1737861039019366,0,0,0,0.012151380601872264,0.048436559810474906,-0.010131815750133921,0.012151380601872264,0.048436559810474906,0.010131815750133921,0.0088631821399870834,0.044644190213058377,0.055623817725819077,1,0,0,2
246,2022-12-19 00:00:00,43484,VOL_COMPRESSION,0.0016311130458771148,-0.037743925440133358,-0.010131815750133921,0.0062502605734084393,0.055623817725819077,-0.95327859576543506,4.6051701859880918,0.69314718055994529,4.6051701859880918,0,0,2,-0.019142970306748174,0.0044539451380431324,0.0027902735271009738,0.019142970306748174,0.0044539451380431324,0.0027902735271009738,0.014077025396489794,0.023911573339131974,0.028698451571905308,1,1,1,2
247,2022-12-26 00:00:00,43652,VOL_COMPRESSION,-0.00090995924529907132,0.0030066082281199717,0.0027902735271009738,0.0052796785406229157,0.028698451571905308,0.42022677862567198,5.5909869805108565,0.69314718055994529,5.5909869805108565,0,0,0,0.0023610911868841445,-0.015289578047366621,-0.014720136302034361,0.0023610911868841445,0.015289578047366621,0.014720136302034361,0.0074607190080871761,0.018249333068968851,0.023523793312146449,1,1,1,2
248,2023-01-02 00:00:00,43820,VOL_COMPRESSION,0.0037792129305874757,-0.0024309545332070301,-0.014720136302034361,0.0040759819102191295,0.023523793312146449,-0.47579657934258912,6.0776422433490342,0.69314718055994529,6.0776422433490342,0,0,0,0.006521185330115164,0.014534716700511976,0.035616542791554108,0.006521185330115164,0.014534716700511976,0.035616542791554108,0.0090949195471175161,0.016440342020005966,0.023409478656437797,1,1,1,2
249,2023-01-09 00:00:00,43988,VOL_COMPRESSION,0.015138207031968921,0.019426153312669291,0.035616542791554108,0.011601452231599935,0.023409478656437797,3.2765031476388167,6.4035741979348151,0.69314718055994529,6.4035741979348151,0,0,0,0.001951699984567102,0.060709754038688328,0.19920501270681001,0.001951699984567102,0.060709754038688328,0.19920501270681001,0.0092212202444086969,0.032500825626198132,0.086721801402326118,1,1,0,2
250,2023-01-16 00:00:00,44156,VOL_COMPRESSION,0.0096244357560652093,0.11084204947447386,0.19920501270681001,0.015024039534660295,0.086721801402326118,1.5065646853145114,3.4011973816621555,2.3978952727983707,3.4011973816621555,0,5,6,0.006557877385250023,-0.013308533926677024,0.081322348567823347,0.006557877385250023,0.013308533926677024,0.081322348567823347,0.026691971380037822,0.039619509130536947,0.070188063773361661,1,0,0,2
251,2023-01-23 00:00:00,44324,VOL_COMPRESSION,-0.0057959538966999569,0.07743651609811418,0.081322348567823347,0.02100049823282607,0.070188063773361661,1.3576763738581641,3.1780538303479458,0.69314718055994529,3.1780538303479458,1,2,6,0.010562035770146036,0.021496534053833925,0.043225033480601145,0.010562035770146036,0.021496534053833925,0.043225033480601145,0.023038166898490486,0.05328535507594645,0.062541926047911034,1,0,0,2
252,2023-01-30 00:00:00,44492,VOL_COMPRESSION,0.027074389379042021,0.035419768491688292,0.043225033480601145,0.018033971080938835,0.062541926047911034,2.7633565828810647,4.5432947822700038,1.791759469228055,4.5432947822700038,0,0,2,-0.039568569862698806,0.01844708900298506,-0.029612805322217144,0.039568569862698806,0.01844708900298506,0.029612805322217144,0.027284103393126872,0.0426648480246676,0.056441514100672635,1,1,1,2
253,2023-02-06 00:00:00,44660,VOL_COMPRESSION,-0.010067148440406078,-0.021379192175325887,-0.029612805322217144,0.015500579130595795,0.056441514100672635,-0.83372874536331032,5.5683445037610966,1.791759469228055,5.5683445037610966,0,0,0,-0.011457013269409516,-0.0034539332616956419,-0.055255341095471693,0.011457013269409516,0.0034539332616956419,0.055255341095471693,0.014553674572023619,0.030689446157024548,0.048402560896726128,1,1,1,2
254,2023-02-13 00:00:00,44828,VOL_COMPRESSION,-0.00010631740797179566,-0.00041329130752134745,-0.055255341095471693,0.013735174986596006,0.048402560896726128,-0.98557280517064316,6.0637852086876078,1.791759469228055,6.0637852086876078,0,0,0,-0.0030449206345843196,0.11942434868727603,0.10411300830925165,0.0030449206345843196,0.11942434868727603,0.10411300830925165,0.018114310868009419,0.056240641589054584,0.081930286967013752,1,0,0,2
255,2023-02-20 00:00:00,44996,VOL_COMPRESSION,-0.021559837814339851,0.020921845770500515,0.10411300830925165,0.023298352061475965,0.081930286967013752,0.59393646335238703,3.8501476017100584,1.9459101490553132,3.8501476017100584,0,5,12,0.026334561942822632,-0.003464246347092944,-0.030271632242219213,0.026334561942822632,0.003464246347092944,0.030271632242219213,0.021083010491357489,0.041407691923373645,0.060054201204218165,1,1,1,2
256,2023-02-27 00:00:00,45164,VOL_COMPRESSION,0.016804874545695566,-0.019752956497919378,-0.030271632242219213,0.017375449968410527,0.060054201204218165,-0.67273901276449999,5.3706380281276624,1.9459101490553132,5.3706380281276624,0,0,0,-0.002958505104273341,0.004968373579510345,,0.002958505104273341,0.004968373579510345,,0.020760407282337082,0.036335140367034127,,1,1,,2
257,2023-03-13 00:00:00,45497,TREND_UP,0.094965505452803856,0.1194158114916439,0.010030081001987757,0.047090006848566859,0.087873636858777873,1.4021606278583107,1.791759469228055,3.4657359027997265,1.791759469228055,1,6,7,0.068192538487368101,0.068757964533238319,0.20762392947740249,0.068192538487368101,0.068757964533238319,0.20762392947740249,0.059651942349324076,0.089915497712727555,0.11293704048379155,1,0,0,2
258,2023-03-20 00:00:00,45665,TREND_UP,0.027298589276688465,0.11098868571153207,0.20762392947740249,0.028974850519886724,0.11293704048379155,1.4718434260970847,1.6094379124341003,3.2188758248682006,1.6094379124341003,1,7,14,0.001521353391825031,-0.018368654150011064,0.0041322225087352428,0.001521353391825031,0.018368654150011064,0.0041322225087352428,0.038745512555097748,0.076026128315924715,0.096000936073537629,0,0,0,2
259,2023-03-27 00:00:00,45833,VOL_COMPRESSION,0.016487218959190773,-0.0080238471909240706,0.0041322225087352428,0.020978607145063125,0.096000936073537629,0.39669011815384592,3.912023005428146,1.0986122886681098,3.912023005428146,0,4,20,-0.038139373619907491,0.01116625487419395,0.0037576421317451923,0.038139373619907491,0.01116625487419395,0.0037576421317451923,0.032989658605568822,0.051558675942490709,0.067881230707680332,1,1,0,2
260,2023-04-03 00:00:00,46001,VOL_COMPRESSION,-0.0087296364633068103,-0.0045663459294337256,0.0037576421317451923,0.013160088149958504,0.067881230707680332,0.21756810772350688,4.5217885770490405,1.0986122886681098,4.5217885770490405,0,0,2,-0.012843016764971278,-0.0045083681275751315,0.0095866979996276983,0.012843016764971278,0.0045083681275751315,0.0095866979996276983,0.031328036344370973,0.042074495786394293,0.047577658868970224,1,1,1,2
261,2023-04-10 00:00:00,46169,VOL_COMPRESSION,0.01224051541862951,0.010084530659908287,0.0095866979996276983,0.014843855133191518,0.047577658868970224,1.6325880873286307,5.5606816310155276,1.0986122886681098,5.5606816310155276,0,0,0,0.053298018828500146,0.055262398497951351,0.050443298773580371,0.053298018828500146,0.055262398497951351,0.050443298773580371,0.028481096848349857,0.036760188252815365,0.049846647855004964,1,1,1,2
262,2023-04-17 00:00:00,46337,VOL_COMPRESSION,-0.01445352260943243,-0.029928446307653123,0.050443298773580371,0.018148871601396444,0.049846647855004964,-0.29080070589741047,6.0591231955817966,1.0986122886681098,6.0591231955817966,0,0,0,-0.016516406918459296,-0.03191071892110222,-0.071451623359432628,0.016516406918459296,0.03191071892110222,0.071451623359432628,0.01489138053524116,0.043919985912109043,0.058693529362110697,1,1,1,2
263,2023-04-24 00:00:00,46505,VOL_COMPRESSION,0.0094641036118979088,-0.017009121564982275,-0.071451623359432628,0.013622245650387662,0.058693529362110697,-0.84528692095767977,6.39024066706535,1.0986122886681098,6.39024066706535,0,0,0,-0.012508573586981202,0.049994493242168404,0.05314600065312431,0.012508573586981202,0.049994493242168404,0.05314600065312431,0.022696029452229292,0.089150119975152833,0.097223196057062727,1,0,0,2
264,2023-05-01 00:00:00,46673,VOL_COMPRESSION,0.0057596504353063412,-0.0080845582122944584,0.05314600065312431,0.014641211072759591,0.097223196057062727,0.72167556478232597,4.3040650932041702,1.791759469228055,4.3040650932041702,0,0,6,-0.044280885108140169,-0.0093247668171542071,-0.024717350863154835,0.044280885108140169,0.0093247668171542071,0.024717350863154835,0.036507584253837898,0.047402991989106968,0.05941278602739828,1,1,1,2
265,2023-05-08 00:00:00,46841,VOL_COMPRESSION,-0.013438184346497658,-0.012019517024105314,-0.024717350863154835,0.015165016467815904,0.05941278602739828,-0.42791515116655093,5.4889377261566867,1.791759469228055,5.4889377261566867,0,0,0,-0.036131531872014767,-0.038295411824257553,-0.065026604577037947,0.036131531872014767,0.038295411824257553,0.065026604577037947,0.027283105649686806,0.048781710497584979,0.05787592636875228,1,0,0,2
266,2023-05-15 00:00:00,47009,VOL_COMPRESSION,0.0020808592608612961,-0.0086469275228956179,-0.065026604577037947,0.010271839922090614,0.05787592636875228,-0.83012828663615956,4.5849674786705723,1.0986122886681098,4.5849674786705723,0,0,4,0.01486578426309538,0.020365923647946694,-0.0057846788442333487,0.01486578426309538,0.020365923647946694,0.0057846788442333487,0.019065786285103282,0.030452593589560113,0.044229939078853017,1,1,1,2
267,2023-05-22 00:00:00,47177,VOL_COMPRESSION,-0.022122647124079665,-0.0087370400733680666,-0.0057846788442333487,0.010500391968594407,0.044229939078853017,-1.7868739381133165,5.5834963087816991,1.0986122886681098,5.5834963087816991,0,0,0,0.0065274070771414901,-0.015897716711792485,0.056399994639365437,0.0065274070771414901,0.015897716711792485,0.056399994639365437,0.01267329371211086,0.028303993877950708,0.039419456165969445,1,1,1,2
268,2023-05-29 00:00:00,47345,VOL_COMPRESSION,0.040273262828691939,0.063250152550486147,0.056399994639365437,0.018373431941790478,0.039419456165969445,3.4461238836553889,6.0730445341004051,1.0986122886681098,6.0730445341004051,0,0,0,-0.017197231511770168,-0.04057934031520595,-0.042340458867862266,0.017197231511770168,0.04057934031520595,0.042340458867862266,0.011684477849906309,0.026382741175097091,0.037185300482649924,1,1,1,2
269,2023-06-05 00:00:00,47513,VOL_COMPRESSION,0.00064719999461573547,0.0090136579689277449,-0.042340458867862266,0.0081684539192166481,0.037185300482649924,-0.7494952299888038,6.4002574453088208,1.0986122886681098,6.4002574453088208,0,0,0,-0.05054040068150361,-0.023851296184179513,-0.039868979208662302,0.05054040068150361,0.023851296184179513,0.039868979208662302,0.033431909520337824,0.051617765593496456,0.06657908806952785,1,1,1,3
270,2023-06-12 00:00:00,47681,VOL_COMPRESSION,0.0081726540113403797,-0.01855426982425468,-0.039868979208662302,0.012236731900834078,0.06657908806952785,-0.63701472811510018,6.6463905148477291,1.0986122886681098,6.6463905148477291,0,0,0,-0.0042865379009131722,-0.030348549602692707,0.014564497751534006,0.0042865379009131722,0.030348549602692707,0.014564497751534006,0.011701338926069662,0.043602753089626696,0.054261971695188149,1,1,1,3
271,2023-06-19 00:00:00,47849,VOL_COMPRESSION,-0.0031879466957477026,0.034163790968614327,0.014564497751534006,0.0097897921493111297,0.054261971695188149,0.84950745166814978,6.8437499490062246,1.0986122886681098,6.8437499490062246,0,0,0,0.023164794461431264,0.13406672552027071,0.14312578258137099,0.023164794461431264,0.13406672552027071,0.14312578258137099,0.015281967251274262,0.043737016955783622,0.065256490328707631,1,0,0,3
272,2023-06-26 00:00:00,48017,VOL_COMPRESSION,-0.0038196625747553658,0.013131527900834231,0.14312578258137099,0.01167369555597926,0.065256490328707631,0.7062778646523914,3.970291913552122,1.6094379124341003,3.970291913552122,0,2,4,-0.0018719965657270506,-0.011239684560564511,0.0073914534394124518,0.0018719965657270506,0.011239684560564511,0.0073914534394124518,0.021315910719097091,0.032512249254931402,0.049670763370394423,1,1,0,3
273,2023-07-03 00:00:00,48185,VOL_COMPRESSION,0.0020537577969870825,0.0065549934665216853,0.0073914534394124518,0.0083265109458161499,0.049670763370394423,0.98865086627952814,3.9889840465642745,1.6094379124341003,3.9889840465642745,0,3,3,0.015612143538273792,-0.0071774239889977661,-0.017954020023449799,0.015612143538273792,0.0071774239889977661,0.017954020023449799,0.014735593598541265,0.022323166905376411,0.040570478661104172,1,1,1,3
274,2023-07-10 00:00:00,48353,VOL_COMPRESSION,-0.0080839209481588254,0.0010472834427198026,-0.017954020023449799,0.0060896637310414179,0.040570478661104172,-1.2570709798823643,5.4026773818722793,1.6094379124341003,5.4026773818722793,0,0,0,0.01098564970251119,0.0087291115983387409,0.0045341973679877117,0.01098564970251119,0.0087291115983387409,0.0045341973679877117,0.021987388823066299,0.028264799260731655,0.047646547358768103,1,1,1,3
275,2023-07-17 00:00:00,48521,VOL_COMPRESSION,-0.0026537407843046637,-0.039632110323358623,0.0045341973679877117,0.0073800585619342354,0.047646547358768103,-0.8295252559393238,5.9661467391236922,1.6094379124341003,5.9661467391236922,0,0,0,-0.0020109301605218005,-0.0074906891393477885,-0.0074003741248485555,0.0020109301605218005,0.0074906891393477885,0.0074003741248485555,0.015797882865045538,0.024912977055729084,0.034865894073188755,1,1,1,3
276,2023-07-24 00:00:00,48689,VOL_COMPRESSION,0.0075670216244724808,0.00738739440586598,-0.0074003741248485555,0.012515648273652157,0.034865894073188755,0.23282879883402444,6.3243589623813108,1.6094379124341003,6.3243589623813108,0,0,0,-0.030227910161068568,-0.021980076799650285,-0.018471683688462352,0.030227910161068568,0.021980076799650285,0.018471683688462352,0.023206179644501491,0.027273923013429083,0.032343657039760831,1,1,1,3
277,2023-07-31 00:00:00,48857,VOL_COMPRESSION,0.0036129801737954719,0.0065308334062738537,-0.018471683688462352,0.010976401474769101,0.032343657039760831,0.95945106121404244,6.5875500148247959,1.6094379124341003,6.5875500148247959,0,0,0,-0.006033801156754272,-0.010490967509302465,-0.015258270098492965,0.006033801156754272,0.010490967509302465,0.015258270098492965,0.006519703347493808,0.028373006966085967,0.032284798974090013,1,1,1,3
278,2023-08-07 00:00:00,49025,VOL_COMPRESSION,-0.0010424670134801738,-0.0068419352523470933,-0.015258270098492965,0.0048020230003639509,0.032284798974090013,-0.77470644854100446,6.7957057751735137,1.6094379124341003,6.7957057751735137,0,0,0,0.0073792531932123564,0.020061666900781896,0.007756914142325582,0.0073792531932123564,0.020061666900781896,0.007756914142325582,0.010298066877224206,0.025598599379083702,0.028333647697026919,1,1,1,3
279,2023-08-14 00:00:00,49193,VOL_COMPRESSION,-0.0067029584140210772,-0.0073193869148458039,0.007756914142325582,0.0039281962269817903,0.028333647697026919,-0.75481935667432065,6.9679092018018842,1.6094379124341003,6.9679092018018842,0,0,0,0.0057563493025562977,-0.023843746849520942,-0.11213912384725438,0.0057563493025562977,0.023843746849520942,0.11213912384725438,0.0108705399732613,0.017890862879041573,0.056716459069705807,1,1,0,3
280,2023-08-21 00:00:00,49361,VOL_COMPRESSION,-0.0016831992780685801,-0.022549484757382127,-0.11213912384725438,0.0087406003509272814,0.056716459069705807,-1.0882647139180157,4.1743872698956368,2.4849066497880004,4.1743872698956368,0,1,2,-0.0015446271575768552,0.014054534912444459,-0.0045868605603754638,0.0015446271575768552,0.014054534912444459,0.0045868605603754638,0.011960289227441702,0.029365233080162138,0.036669782100236387,1,1,1,3
281,2023-08-28 00:00:00,49529,VOL_COMPRESSION,0.00090443664611277569,-0.0043676029702858984,-0.0045868605603754638,0.0063100395544883944,0.036669782100236387,-0.43930344247413522,5.4510384535657002,2.4849066497880004,5.4510384535657002,0,0,0,0.0041329862030670232,0.045129620444372485,-0.004383288146102224,0.0041329862030670232,0.045129620444372485,0.004383288146102224,0.01011612981150441,0.063941920324065551,0.073949869300936583,1,0,0,3
282,2023-09-04 00:00:00,49697,VOL_COMPRESSION,0.0013463041547444442,-0.0052750028849226039,-0.004383288146102224,0.0075079735636854597,0.073949869300936583,-0.67887658679333718,4.836281906951478,1.3862943611198906,4.836281906951478,0,0,2,-0.0055933221248158091,-0.0062053431530165069,-0.0070035524707910395,0.0055933221248158091,0.0062053431530165069,0.0070035524707910395,0.0097750437874144988,0.019770747711675918,0.029211397508285428,1,1,1,3
283,2023-09-11 00:00:00,49865,VOL_COMPRESSION,-0.0055671724879887922,-0.02493311682120582,-0.0070035524707910395,0.0079489968672498464,0.029211397508285428,-0.78439060817625494,5.6835797673386814,1.3862943611198906,5.6835797673386814,0,0,0,-0.020730991137514216,0.030738754277416364,0.028562612841317857,0.020730991137514216,0.030738754277416364,0.028562612841317857,0.022289104022288189,0.042063440191677792,0.050276442639110033,1,1,1,3
284,2023-09-18 00:00:00,50033,VOL_COMPRESSION,-0.00023459878898231577,-0.00084558169744707859,0.028562612841317857,0.0061439873400029659,0.050276442639110033,0.59050191807319308,6.1355648910817386,1.3862943611198906,6.1355648910817386,0,0,0,0.0081716410778818627,0.021439159994737087,-0.0082465862855983802,0.0081716410778818627,0.021439159994737087,0.0082465862855983802,0.025514793621262678,0.036859917713784843,0.042554626097501734,1,1,1,3
285,2023-09-25 00:00:00,50201,VOL_COMPRESSION,-0.0121682161312069,-0.01475522461960856,-0.0082465862855983802,0.012169793461440672,0.042554626097501734,-2.0122368708128753,6.4457198193855785,1.3862943611198906,6.4457198193855785,0,0,0,0.00027576886934698835,0.0065771175620648837,0.062603215674157525,0.00027576886934698835,0.0065771175620648837,0.062603215674157525,0.009142563578758818,0.025807851449346386,0.04513366385153935,1,1,1,3
286,2023-10-02 00:00:00,50369,VOL_COMPRESSION,0.034549646057853593,0.031886241964488041,0.062603215674157525,0.02969547103347199,0.04513366385153935,3.0597278102127428,6.6821085974498091,1.3862943611198906,6.6821085974498091,0,0,0,-0.018549193000378297,-0.0047068801376245603,-0.0039396003582335441,0.018549193000378297,0.0047068801376245603,0.0039396003582335441,0.02717606834313686,0.032860434577140843,0.047418983099767206,1,1,1,3
287,2023-10-09 00:00:00,50537,VOL_COMPRESSION,-0.0052809255817719905,0.013752219499880029,-0.0039396003582335441,0.0083411866805198978,0.047418983099767206,0.31445712884503635,6.8731638342125176,1.3862943611198906,6.8731638342125176,0,0,0,-0.010029561617689791,-0.038028662690238045,-0.024661942621973305,0.010029561617689791,0.038028662690238045,0.024661942621973305,0.013697647391396192,0.026506079151559829,0.032792359741506072,1,1,1,3
288,2023-10-16 00:00:00,50705,VOL_COMPRESSION,0.01141918580051852,0.012458094667114891,-0.024661942621973305,0.0085260078455715281,0.032792359741506072,0.19880123787544238,7.0335064842876971,1.3862943611198906,7.0335064842876971,0,0,0,0.040968694783376218,0.044471789987904083,0.1038196071058817,0.040968694783376218,0.044471789987904083,0.1038196071058817,0.031156943511589354,0.039697622646830022,0.05401170870735101,0,0,0,3
289,2023-10-23 00:00:00,50873,VOL_COMPRESSION,0.0047861960668065858,0.050091374208511633,0.1038196071058817,0.016032085819850855,0.05401170870735101,1.5376240706901196,4.9972122737641147,2.1972245773362196,4.9972122737641147,0,0,2,0.10709496431928725,0.14026547158417929,0.13456502735007411,0.10709496431928725,0.14026547158417929,0.13456502735007411,0.059663097899485748,0.077940327562314796,0.084223875035518814,0,0,0,3
